"","ensembl_transcript_id","external_transcript_name","con1_ExpCounts","con2_ExpCounts","mic1_ExpCounts","mic2_ExpCounts","mic3_ExpCounts"
"7081","ENSRNOT00000029600","Pbx3-201",1.3070801706345,1.30720114731486,2.7404748531429,2.47167488889077,2.50591700023121
"7082","ENSRNOT00000029607","Ptprcap-201",-0.573362718937902,0.051232096565402,0.611576867374195,0.827026579049163,1.01804156834678
"7083","ENSRNOT00000029615","Usp54-201",3.55317637403732,2.39999399234399,4.34537695890428,4.46085035808346,4.35340555160403
"7084","ENSRNOT00000029620","Psmf1-201",5.26759127860903,5.21247505171961,6.3482450431104,6.27278510948944,6.17309726731652
"7085","ENSRNOT00000029626","Slc17a3-201",7.12653881974539,6.82851507429816,7.38802506315473,7.52057885459259,6.99906828640324
"7086","ENSRNOT00000029628","Sorbs2-201",6.64840238851542,6.81704739815888,7.87884300879808,7.39919261353748,7.75511308227136
"7087","ENSRNOT00000029629","Rnf169-201",2.03741864730828,2.10857223863968,2.52733667823228,2.78540818459113,1.86773178071918
"7088","ENSRNOT00000029634","Cep295-201",-0.161106577719757,-0.861789866165972,0.828064698531341,-2.67033453730463,1.89791537508087
"7089","ENSRNOT00000029660","Id1-201",0.692550993853643,0.996477776899279,3.86352965992491,3.5620226270487,4.27846156663688
"7090","ENSRNOT00000029664","Armcx3-201",3.58509840248805,3.35421430031257,5.31886392401971,5.33297225495098,5.32625495107769
"7091","ENSRNOT00000029674","Gnptg-201",3.69434764693236,3.59267788912526,4.43009247261509,4.36724996712678,4.95139020807845
"7092","ENSRNOT00000029677","Hibch-201",4.38895444403187,3.80486937793642,6.00337019250255,6.08292175903491,6.19760341740949
"7093","ENSRNOT00000029692","Fam220a-201",1.87812568068606,1.84535458707906,5.15358246731663,4.88505577469172,4.72784480992392
"7094","ENSRNOT00000029696","Paqr8-201",0.0219828408721046,-0.190469491113375,2.68940724878183,2.56222841526782,2.88474224682313
"7095","ENSRNOT00000029701","Dzank1-201",0.613826097143755,0.258191320247549,1.8665109186465,2.34985358313908,1.07477171137245
"7096","ENSRNOT00000029704","Polr1e-201",1.30256944666275,1.61672288848001,3.56943334041145,3.30874022752841,3.65489962857218
"7097","ENSRNOT00000029711","Gli4-201",1.55981681232643,1.75191516740623,2.54608207862901,2.80167012940297,2.72750136739121
"7098","ENSRNOT00000029712","Ndufb6-201",5.08648549288967,5.22334827088758,5.20200867540075,5.20843154003811,5.42206996638178
"7099","ENSRNOT00000029719","Nfkbid-201",-2.0414668986905,-0.845124923396151,0.551508637029138,1.09311674885253,0.54262710533773
"7100","ENSRNOT00000029724","Atg9b-201",-2.67033453730463,-2.67033453730463,0.773891640879405,2.42417349214771,1.12935523642515
"7101","ENSRNOT00000029728","Camk1-201",4.3310110491662,4.53299522369745,5.35009871914349,5.29709824057041,5.63012362240491
"7102","ENSRNOT00000029753","Eif3d-201",5.22849413687885,5.32682147294539,6.87790359560709,6.8629181564942,6.89066792659576
"7103","ENSRNOT00000029764","Eea1-201",3.39455997752844,3.16177170590312,3.23909642831249,3.41498381876975,1.68775494867233
"7104","ENSRNOT00000029769","Pigw-201",1.57983699759061,1.77971510295481,2.77069125747286,2.96210788810833,3.10501597306347
"7105","ENSRNOT00000029778","Rnf41-201",2.81036451350882,2.67338254410769,4.4157176248169,4.60073332536757,4.17924247367343
"7106","ENSRNOT00000029782","RGD1359290-201",-1.94296212224184,-2.67033453730463,2.35319747204441,1.31456504488858,1.26474331654556
"7107","ENSRNOT00000029791","Rps15-201",6.66924681359223,6.55300357885044,8.54143112947488,8.59903940445036,9.05416209222756
"7108","ENSRNOT00000029807","Armcx6-201",-0.39996838819912,-0.845124923396151,1.3001768343856,0.405858065828086,0.459853138882645
"7109","ENSRNOT00000029810","Ccdc8-201",-2.0414668986905,-1.06870080747358,0.488830331543039,0.672982707914877,0.958989029929829
"7110","ENSRNOT00000029818","Cyren-201",-0.770480657264151,-0.649782893612052,1.8272777215397,1.97681334075569,2.1936733386083
"7111","ENSRNOT00000029819","Irak2-201",3.79590310566597,2.82977841421079,4.66281289413278,4.4876704093532,4.44372699635454
"7112","ENSRNOT00000029829","Coro1b-201",5.86880117968134,5.73823089203983,7.42497108929286,7.21136734378826,7.60737262431228
"7113","ENSRNOT00000029833","LOC108348137-201",-2.67033453730463,-2.33754566081057,1.79965622619643,0.467141404716494,-2.67033453730463
"7114","ENSRNOT00000029845","Tmem140-201",5.94395818152471,6.21558781691252,5.47233444122642,5.4224783822726,5.39439444565509
"7115","ENSRNOT00000029859","Trappc12-201",4.90807647971163,4.85829014438687,5.79736898341105,5.75155117859121,5.43038155741372
"7116","ENSRNOT00000029866","Smyd4-201",1.40384316537957,1.0531374719864,1.3001768343856,1.26473660439242,1.80204504547587
"7117","ENSRNOT00000029868","Primpol-201",0.613826097143755,0.87601132533633,1.68271734258638,2.10072796143597,2.10411840786464
"7118","ENSRNOT00000029871","Fabp2-201",0.348043325863853,0.258191320247549,4.04830912227843,3.74007051916173,3.81207120813742
"7119","ENSRNOT00000029878","Ptprc-203",0.687946723879533,-2.67033453730463,4.22579629986448,2.62239530212136,3.50225979710522
"7120","ENSRNOT00000029885","Ddx46-201",5.61503901548558,5.55173307884629,6.19334832099388,7.05434650750951,6.76517422077116
"7121","ENSRNOT00000029887","Cep126-201",-2.0414668986905,-1.33339369380366,2.30889190893198,1.69401316604827,1.89948662646581
"7122","ENSRNOT00000029915","Chst13-201",0.247328176750984,1.35305473175569,1.62559727918064,1.55670491500692,1.32911934063843
"7123","ENSRNOT00000029980","Wdr92-201",2.73982542436096,2.35382788100716,3.77384219806836,3.90486891490988,3.97741531963612
"7124","ENSRNOT00000029985","Ifnar1-201",5.29330059309646,5.11017500338372,6.32808955615053,6.45813148754391,6.31025765164433
"7125","ENSRNOT00000029990","Ifi44-201",2.18494974422359,3.46715198467967,4.50283082028643,3.92548548338414,4.32053115861433
"7126","ENSRNOT00000029996","Trim28-201",5.56825787946937,5.98753354266624,6.94278208519618,6.97222607481932,6.88846408467066
"7127","ENSRNOT00000029999","Gas8-201",-2.67033453730463,-1.33339369380366,1.68271734258638,1.8361745220485,1.37501905090122
"7128","ENSRNOT00000030005","Ccdc138-201",0.970444479039114,0.996477776899279,-0.609163258034778,0.0777727908212036,-0.462682788015684
"7129","ENSRNOT00000030007","Ptk2b-201",3.19674236390006,2.64822362255824,5.39255467831798,5.42335443873456,5.07820373239985
"7130","ENSRNOT00000030015","Vezt-201",3.16947724932337,3.16151402594863,6.17493988472624,5.94074361836654,6.02544036414126
"7131","ENSRNOT00000030016","AABR07049821.2-201",3.06977477414084,2.93904800609832,1.3001768343856,0.752059673278388,0.897415803074136
"7132","ENSRNOT00000030019","Catsper2-201",1.20335760398044,0.674054500286033,3.01266961034432,2.96210788810833,3.13039477167444
"7133","ENSRNOT00000030024","Slc16a12-201",6.71475277042235,6.525609397673,7.23578050456037,7.29044421976769,7.07659659445661
"7134","ENSRNOT00000030031","Rab35-201",3.64571188540427,3.72062315195518,5.12367522042732,5.1662864622213,4.99983969541465
"7135","ENSRNOT00000030036","Ptk2b-202",-2.67033453730463,-0.399640647719276,0.848178527256056,2.00807926290795,-2.67033453730463
"7136","ENSRNOT00000030037","Arap1-201",6.87529123264095,6.51568931786597,6.87637411873529,6.81622055372423,6.4600405669981
"7137","ENSRNOT00000030043","Rpl11-201",6.58657783791051,6.63283601173591,8.88995192446541,8.82043032529608,9.46847452471796
"7138","ENSRNOT00000030054","Sys1-201",3.64521715208558,3.91658141978561,4.95261560297402,5.00210131692879,5.00710909239976
"7139","ENSRNOT00000030056","Metap2-201",-2.67033453730463,-0.25642056932673,-2.67033453730463,1.10762314926513,0.64583646577046
"7140","ENSRNOT00000030065","Tmem62-201",4.98828465133564,4.48885097614593,6.02003361426778,6.0483656380201,5.94201644449435
"7141","ENSRNOT00000030082","Ppara-201",4.75140589031018,4.66896057739439,4.21731553343509,4.06829154948324,3.05978069648844
"7142","ENSRNOT00000030097","Ccdc122-201",-1.60496793019289,-1.06870080747358,2.30889190893198,1.46579285346403,1.50455717738247
"7143","ENSRNOT00000030135","Coq8a-201",8.37843147008649,8.08327613140519,4.62880734879979,4.91753682403777,4.89118365562721
"7144","ENSRNOT00000030186","Lsm14a-201",3.57474386391289,2.5637757400008,4.08823083288759,3.43752756369393,4.16761820111451
"7145","ENSRNOT00000030192","Ddrgk1-201",6.15249791199276,6.30180757355438,6.49798209968505,6.53003974711558,6.56877294127565
"7146","ENSRNOT00000030221","LOC100360828-201",4.01085113162051,4.04784870456301,6.05691818753958,5.97196672811524,6.4603998902656
"7147","ENSRNOT00000030222","Sdad1-201",1.91142243188108,2.86185183745537,5.00548616951039,4.94042447947866,4.66641621685759
"7148","ENSRNOT00000030228","Nmt2-201",0.767201412416132,0.744561744005434,3.68577175928175,3.91349498410342,3.96995697517381
"7149","ENSRNOT00000030229","Ccdc102a-201",0.530556137529216,1.0531374719864,2.49580836714575,1.60052655236776,2.35376287863743
"7150","ENSRNOT00000030244","Ldah-201",3.99136439513062,4.16822617738483,5.10859007027604,4.96307934848975,4.98159704140227
"7151","ENSRNOT00000030246","Cep170b-201",5.12229779681044,5.25234241684064,7.06877805338771,7.33128628301518,6.60430128641182
"7152","ENSRNOT00000030279","Cfap298-201",3.89910091357861,4.10925920289521,5.76632525839635,5.45037021013114,5.96658371021353
"7153","ENSRNOT00000030290","Tmem186-201",2.94669559417626,3.47318594856213,4.17315111648667,4.22203275516236,4.07797518482771
"7154","ENSRNOT00000030300","Helz-201",3.8047905368687,3.59267788912526,4.79633583765981,4.88373944202674,4.14574076063923
"7155","ENSRNOT00000030320","Mmrn1-201",-0.105430320431479,-0.845124923396151,1.71045109233218,1.76169391332021,0.897415803074136
"7156","ENSRNOT00000030324","Tmem134-201",0.330425782219496,0.176895295163992,2.35037974436472,2.89016171263981,3.11884069427101
"7157","ENSRNOT00000030340","Tmem134-202",4.09426441014056,4.22364367533522,6.15891277874495,5.95562546936656,6.33495539141182
"7158","ENSRNOT00000030343","Ctns-201",2.44170595344578,1.77971510295481,4.01149358300065,3.97247510195785,3.96200880515596
"7159","ENSRNOT00000030344","Rab5c-201",5.95308087726842,6.04802786008173,7.29284152276267,7.24848887292927,7.39269937838172
"7160","ENSRNOT00000030348","Edar-201",3.28830608308569,2.93904800609832,3.4428840115641,3.27486412781275,3.28409079368339
"7161","ENSRNOT00000030352","Slc25a40-201",0.521958573206517,0.145969784386827,2.02090068680428,2.15992526536517,1.76080204006077
"7162","ENSRNOT00000030370","Zfp17-201",2.68311608452395,2.87762506114122,3.13026926412726,3.42720358402786,3.29606998529467
"7163","ENSRNOT00000030373","Nmi-201",3.62598961089548,3.49380127481255,5.26636823288737,4.98157417011334,5.07466144963171
"7164","ENSRNOT00000030399","Afg3l1-201",5.24817514561844,4.94318682573434,6.3427175584069,6.34630383799164,6.39346906777156
"7165","ENSRNOT00000030428","Rpl5-201",7.68242902545826,7.60976833058505,9.83642425337735,9.77606701612422,10.3047605175259
"7166","ENSRNOT00000030440","Zfp112-201",-2.67033453730463,-2.67033453730463,0.841672241724435,0.331593638023781,0.620908544778901
"7167","ENSRNOT00000030449","Dusp23-201",1.9757955706405,2.28452720452231,2.27214322584814,2.10072796143597,1.89948662646581
"7168","ENSRNOT00000030453","Itga7-201",4.14084259203575,4.31243241033519,3.34745869505297,3.15704046359289,3.18333805116144
"7169","ENSRNOT00000030458","Eme2-201",3.21018409591404,3.04258131093723,4.52498321786094,4.54985328731316,4.26023275095215
"7170","ENSRNOT00000030470","Gphn-201",5.09788335998385,5.244791098115,4.29667032434021,4.2477738801787,4.51833210134027
"7171","ENSRNOT00000030474","Lyve1-201",6.52739103427458,6.11941537609899,6.56692515986437,6.68541173308125,6.45472010777214
"7172","ENSRNOT00000030476","Yod1-201",2.45373503991654,2.6018774327817,1.93863536041304,2.58400576670897,1.89948662646581
"7173","ENSRNOT00000030479","Fam69a-201",4.47342778228249,4.12540145239887,5.54545179197703,5.10359060677996,5.50710579472783
"7174","ENSRNOT00000030485","Ube2k-201",5.32431940491905,5.49401313968802,6.4287644909019,6.40567218869355,6.59829117534815
"7175","ENSRNOT00000030489","Letm2-201",0.139050840194321,-1.40181269021993,0.201259508229712,0.735809237086778,0.398060327712597
"7176","ENSRNOT00000030491","Rfk-201",6.38794794648295,6.37827975546902,6.08903233644399,6.01266040014002,6.19006409512072
"7177","ENSRNOT00000030497","Hip1-201",4.13585044897323,3.72934217453445,5.42996512280816,5.69761019559427,5.62811116196943
"7178","ENSRNOT00000030501","Nufip2-201",4.44528556417982,4.27141000675613,4.79001342345415,5.16249202202415,4.26072185377089
"7179","ENSRNOT00000030511","Adgrg6-201",2.62408608732835,2.63936882640052,2.93251267561423,3.11950793060345,2.8198430420172
"7180","ENSRNOT00000030518","Snx17-201",3.25885716391569,2.95846028874431,4.24597744652628,4.17703277177002,4.31506682354612
"7181","ENSRNOT00000030519","Cdkn2aip-201",3.85699519066213,3.58308965693766,4.42407498506047,4.32157363439649,4.14574076063923
"7182","ENSRNOT00000030540","Insc-201",3.06947980578268,3.25057848892967,1.97932875593507,2.74712136878064,2.13512552110967
"7183","ENSRNOT00000030545","Trrap-201",3.95286296189669,2.79498362033769,4.67349090172279,5.1198945893915,3.75341529912673
"7184","ENSRNOT00000030558","Swi5-201",4.29569938037744,4.22475403048271,6.25833344967954,6.19354816290617,6.45338357863602
"7185","ENSRNOT00000030559","Tstd3-201",3.0095473024923,3.38764614993494,4.3675385363749,4.4760707307211,4.4913914985068
"7186","ENSRNOT00000030569","Chordc1-201",3.995407077648,4.43123308377113,6.30369372033046,6.26400926608964,6.56899511005022
"7187","ENSRNOT00000030583","Sh2b3-201",4.80996297580409,4.84230292248431,5.39338904379096,5.31693599330534,5.32324354343895
"7188","ENSRNOT00000030600","Pheta1-201",0.139050840194321,-0.845124923396151,0.669243739632709,0.500502668085326,-0.0449878991537402
"7189","ENSRNOT00000030604","Tctn1-201",2.54333640748409,2.46491644723172,4.99506592504447,5.02695878939589,4.77935895635
"7190","ENSRNOT00000030613","AABR07032520.1-202",1.62348996640885,2.52383876235117,2.06904139999205,-2.67033453730463,1.76804499992643
"7191","ENSRNOT00000030617","RGD1311847-201",2.37357156982012,2.83738001389919,3.96683138265432,4.01798238846645,3.62225277928865
"7192","ENSRNOT00000030623","Spout1-201",2.48834959461211,2.94953321945424,4.20717944084024,4.40566648240635,4.25441194357724
"7193","ENSRNOT00000030642","Rfx6-201",1.62067419149367,-0.328423961003174,0.126645927709125,1.55670491500692,0.661478323432126
"7194","ENSRNOT00000030645","Tbc1d2b-201",4.92015033180896,4.47854470631313,5.70904929010115,5.68509533849815,5.36660369596078
"7195","ENSRNOT00000030658","RGD1306072-201",0.970444479039114,0.744561744005434,1.33622709334485,0.672982707914877,1.50455717738247
"7196","ENSRNOT00000030680","Casc1-201",-0.245195825706333,-0.190469491113375,2.66111988077393,2.3257563043161,1.99076120311773
"7197","ENSRNOT00000030692","LOC681325-201",-0.105430320431479,-1.06870080747358,2.52733667823228,1.64222614113092,2.66217559871586
"7198","ENSRNOT00000030694","Tor2a-201",4.67591178201558,4.54425584383247,5.96216239912581,5.95303377122856,5.95607101334438
"7199","ENSRNOT00000030704","Zfp213-201",2.45373503991654,2.44133618872463,2.70327661280458,2.82252195165263,2.96196454889681
"7200","ENSRNOT00000030706","Clec14a-201",4.83620801237446,4.62122662256237,5.25004362347249,5.35226260953483,5.61140636195336
"7201","ENSRNOT00000030726","Gata6-201",0.384544089128799,1.17711304605724,2.34720320860648,2.11006411926374,1.96997449089151
"7202","ENSRNOT00000030745","C2cd2l-201",4.32731499325872,4.31544665183274,3.8455700070651,3.7434611366926,3.59981272254595
"7203","ENSRNOT00000030749","Nsrp1-201",3.39644261863272,3.59267788912526,4.44382991749578,4.52192013993935,4.78710386643402
"7204","ENSRNOT00000030750","Nup160-201",2.79438969070406,2.86185183745537,3.64323661995868,3.52050215802014,3.37724973129757
"7205","ENSRNOT00000030757","Zfp157-201",1.14855887121883,2.02605618506177,2.21559027380418,2.15992526536517,2.01994639771713
"7206","ENSRNOT00000030761","Rpl37a-201",6.6007189366326,6.61653770752355,8.67808158254959,8.50684654402329,9.32187066306319
"7207","ENSRNOT00000030768","Tango6-201",2.64403232708665,3.19966067426297,3.85684423021969,4.03705450224155,3.88526480092839
"7208","ENSRNOT00000030771","Pnpla4-201",0.838178436063202,0.674054500286033,0.973871380032302,0.752059673278388,0.958989029929829
"7209","ENSRNOT00000030782","Chuk-201",5.70273808060788,5.70928137446661,6.24081209680399,6.29431234248283,5.94371176287609
"7210","ENSRNOT00000030784","Alkbh3-201",4.04125193124482,3.99097676400322,5.52802354234517,5.30058795311513,5.68191962263882
"7211","ENSRNOT00000030798","Alpk1-201",3.39808791670583,2.7969757034064,5.05772957880408,5.03013523208616,4.49659163983526
"7212","ENSRNOT00000030803","Cwf19l2-201",2.04493970092429,2.64361853181753,2.89698916692749,2.64970576993159,2.20896055567204
"7213","ENSRNOT00000030811","AC109958.1-201",3.46644535060728,3.52077102702166,4.99026588849871,4.44707278103379,4.41187862479386
"7214","ENSRNOT00000030823","Dhx37-201",3.30092481943127,3.40951126083687,4.84274992774312,4.91882269153522,4.506936026905
"7215","ENSRNOT00000030825","Ncbp1-201",4.38136972544624,4.7849098511078,5.45817192655783,5.67751878795498,5.61623988351972
"7216","ENSRNOT00000030832","RGD1563307-201",1.19093694661952,1.10765577716496,1.8885293530275,1.55670491500692,1.32911934063843
"7217","ENSRNOT00000030837","Parl-201",4.06097115349746,3.79543432458389,4.50441597718998,4.93059920601715,4.99157616495003
"7218","ENSRNOT00000030841","Dhrs11-201",2.77642992698413,2.90866339525277,3.64323661995868,3.46290131899299,3.48582802660635
"7219","ENSRNOT00000030850","Rerg-201",1.35627276480971,1.81290811952958,2.29063457316415,1.8361745220485,2.15762296312766
"7220","ENSRNOT00000030857","AABR07046628.1-201",0.349015798668147,0.351507189134935,2.00754870696757,1.79978707884772,2.13111870858036
"7221","ENSRNOT00000030864","Tecpr2-201",3.62598961089548,3.54408649276289,3.8553543625806,3.85074346355985,3.31973403365458
"7222","ENSRNOT00000030879","Zbtb42-201",2.40780763596833,1.93853271134569,3.4511270129717,3.08937182096369,2.71666855466217
"7223","ENSRNOT00000030885","Mrm1-201",1.14855887121883,2.48317714861272,3.33120516360435,3.13434316158934,3.23515386379984
"7224","ENSRNOT00000030891","Usp30-201",3.53587936069388,3.44169986888741,4.66235146578035,4.3502585892575,4.24177065893548
"7225","ENSRNOT00000030892","Ndufb2-201",4.98828465133564,5.14565189359587,5.92565578862506,5.66990223775196,6.20284646279072
"7226","ENSRNOT00000030913","AC134204.1-204",0.552672932900883,0.0809664291577726,0.601540102121052,1.21759044878817,-0.0817180160721557
"7227","ENSRNOT00000030914","Sema4b-201",2.96298471600912,3.0956054555736,4.61328162515115,4.66758074048289,4.24183259336184
"7228","ENSRNOT00000030919","Fth1-201",9.95883740573906,9.65843211592741,11.3576012011714,10.7716941663746,11.236204467281
"7229","ENSRNOT00000030922","AABR07021574.1-201",-0.998858546094469,-2.07701234137342,1.14541735488337,0.304565877730813,1.54728076293896
"7230","ENSRNOT00000030931","Chmp2a-201",4.14986885355901,4.26128518951618,5.64402202696489,5.55881975978042,6.15760373883415
"7231","ENSRNOT00000030934","Clk1-201",5.47740672249822,5.357319250742,6.30228192646703,6.14635628675743,6.50202866182494
"7232","ENSRNOT00000030943","Senp1-201",1.40243864170774,2.35382788100716,3.40094738761324,3.40596456532459,3.17505887882967
"7233","ENSRNOT00000030960","Golga7-201",5.42856327932139,5.43758982140712,6.98981808933248,6.76973146208418,6.85369973065579
"7234","ENSRNOT00000030967","Edc4-202",4.17716133443354,4.2766541018759,5.59492775174485,5.58888414999686,5.11488186055272
"7235","ENSRNOT00000030971","Hmcn1-201",2.37762775102752,2.21247538399248,-2.67033453730463,-2.67033453730463,-2.67033453730463
"7236","ENSRNOT00000030975","Parp9-201",5.49093376483685,6.36717729186702,6.74575658119403,6.05227671455765,5.99436513692158
"7237","ENSRNOT00000030985","Ccdc38-201",2.54142345058802,0.996477776899279,0.879299899372228,1.20976753883798,0.695160114819144
"7238","ENSRNOT00000030996","Nup188-201",3.553809133523,3.77216396868194,5.20391231799915,5.36803858922793,5.03953590504413
"7239","ENSRNOT00000031005","Lrp1-201",9.9120891888592,9.94347751412403,8.77051265045995,8.95793075417443,8.15686395152708
"7240","ENSRNOT00000031007","Ube2m-201",4.9286317528083,4.96955234737274,6.67803400600295,6.46549749028761,6.81871026888803
"7241","ENSRNOT00000031018","Twnk-201",4.44528556417982,4.08228783578705,4.76609579320029,4.71191942204295,4.69057654050305
"7242","ENSRNOT00000031025","Ifit3-201",2.15328949112975,2.23640542531235,5.47241543451007,3.88746048804017,3.99956176081632
"7243","ENSRNOT00000031026","Blvrb-201",6.16997211974184,5.78288902827416,8.01174573700175,7.83708637735306,8.03126043936138
"7244","ENSRNOT00000031033","Enkd1-201",-0.573362718937902,0.042302931581311,1.48108799575857,1.78143181606823,1.95100688299345
"7245","ENSRNOT00000031036","Abcc4-202",3.14168691661628,3.58308965693766,5.10025433518076,5.2538026402454,4.66770765624268
"7246","ENSRNOT00000031044","Haus5-201",2.47616185143026,2.45632904235011,3.29319469550179,3.19333794438739,2.7336803873366
"7247","ENSRNOT00000031045","Npepps-201",4.88311791787461,4.85115775512645,6.57044813143589,6.52426454004991,6.2757383417147
"7248","ENSRNOT00000031053","AABR07044933.1-201",-0.986538960142614,-0.65340515015369,0.724693895024991,1.44309419238793,1.50579557368947
"7249","ENSRNOT00000031058","Pax8-201",-0.998858546094469,-1.65781308968877,1.14622988736148,0.672982707914877,1.54527474122817
"7250","ENSRNOT00000031067","Fan1-201",2.49824536610856,2.65775538288214,3.43459364206239,3.84299761292919,3.19733006393625
"7251","ENSRNOT00000031074","Cenpc-201",2.66370655302204,2.62074491252216,3.65748355517723,3.94757656383415,3.86127718166324
"7252","ENSRNOT00000031109","Rab20-201",2.79438969070406,2.74632932588727,4.85211768295124,4.60946634850453,4.9887741996334
"7253","ENSRNOT00000031115","Uba1-201",7.02630992653584,7.11861440200032,7.92063240077075,8.05800376902314,7.78043658356443
"7254","ENSRNOT00000031117","Tmem184b-201",4.17064432106864,3.99813742678551,6.11134791396079,6.32383021688885,6.01086800344541
"7255","ENSRNOT00000031138","Cep104-201",3.63578484007176,3.24900284224864,5.36520443897887,5.43846545980216,4.98507909262991
"7256","ENSRNOT00000031161","Usp35-201",-2.0414668986905,-1.65781308968877,1.26320260917384,1.41809414899136,0.897415803074136
"7257","ENSRNOT00000031163","Cdca2-201",0.0219828408721046,0.996477776899279,2.3796949300916,2.97864349166541,2.60554328308298
"7258","ENSRNOT00000031164","Akt1-201",5.52894771834832,5.40163106245902,6.88476624635897,6.75666730590003,6.84857424459573
"7259","ENSRNOT00000031170","Fbxl7-201",0.838178436063202,0.996477776899279,1.06262305923418,1.41809414899136,0.278532283143425
"7260","ENSRNOT00000031172","Brsk1-201",-1.27031454564462,-0.190469491113375,0.611576867374195,0.405858065828086,0.0711018675183174
"7261","ENSRNOT00000031179","Mnd1-201",0.530556137529216,0.439152180406259,0.724693895024991,1.36876433766579,1.18194869012688
"7262","ENSRNOT00000031191","Usp15-201",4.64921801396788,4.82654292608546,5.59632202638918,5.68720966179171,5.61178980624704
"7263","ENSRNOT00000031193","Ttc26-201",0.462994193012454,1.06365572211501,3.59940921593004,3.37818960349322,3.42133827891511
"7264","ENSRNOT00000031208","Rundc1-201",2.97846369191036,3.14857099203907,4.0264099592866,3.88746048804017,3.63475897175597
"7265","ENSRNOT00000031225","Cnksr1-201",-1.27031454564462,-0.845124923396151,2.96741235851055,2.62659842582637,2.8361795148952
"7266","ENSRNOT00000031227","Nrxn2-202",-2.67033453730463,-1.15335918503119,0.396920800522529,-1.17251567362829,0.373849125058181
"7267","ENSRNOT00000031230","Agap2-201",0.919638581506216,0.0601063367015983,1.01892959000444,0.898289643008785,1.27106899140036
"7268","ENSRNOT00000031236","Cep89-201",1.61057275074509,0.378364242675151,2.21345972143132,1.61752024596336,1.80506610823446
"7269","ENSRNOT00000031243","Tmem231-201",-0.528021591166808,1.51510658102273,1.36443243254628,-0.485934238060716,-0.299485956531386
"7270","ENSRNOT00000031252","Kat7-201",3.42531370470689,3.67649020454712,5.0364945423474,4.97239767813084,4.85005016258317
"7271","ENSRNOT00000031254","Rbm42-201",3.91075592416662,3.59906653814121,5.33532309915022,5.41463060982384,5.02125028454086
"7272","ENSRNOT00000031261","Fam117b-201",5.42862077779113,5.00524215596795,4.66989325402544,4.81256605264667,4.422026550043
"7273","ENSRNOT00000031262","Bbs4-201",3.28830608308569,3.04048092501062,4.08070632133638,4.06054546548093,3.9004101757853
"7274","ENSRNOT00000031267","Mfsd6-201",6.30929886836541,5.8431753322433,5.77179812957447,6.06553432196836,5.78724367087447
"7275","ENSRNOT00000031272","Tspan31-201",6.9701378366103,6.94889323924541,7.41630320629336,7.36706055899125,7.61456533318161
"7276","ENSRNOT00000031291","Agpat5-201",3.12758839293953,2.35382788100716,3.73750522547863,3.6613397375487,3.81540433676958
"7277","ENSRNOT00000031297","LOC691921-201",1.09159622230026,1.96830109078184,2.02951367540199,2.03899732811505,2.4426623135561
"7278","ENSRNOT00000031313","Cep63-201",2.17620947582359,2.16955419836283,2.64166065149908,3.37856347570581,2.66421045297156
"7279","ENSRNOT00000031331","Ltbp2-201",1.62067419149367,1.21087571322574,1.88244675319415,1.68839468058891,-2.16041912311787
"7280","ENSRNOT00000031336","Arhgef39-201",2.97153448352443,3.2898921522993,3.72062514892622,3.68067108906674,3.67485473149768
"7281","ENSRNOT00000031352","Cnot11-201",3.14168691661628,3.66717258315457,4.35107048976157,4.53874484396456,4.21046557953551
"7282","ENSRNOT00000031362","Nabp2-201",4.2270082584239,4.3384249527889,5.19922190233049,5.44326894056179,5.29218064287819
"7283","ENSRNOT00000031365","Creb5-201",-2.0414668986905,-2.67033453730463,1.03261663229278,0.372210574955779,0.388245500184651
"7284","ENSRNOT00000031367","Ildr2-201",-0.668557732569489,0.36410272387605,1.47301488944229,1.37077025726826,1.67533488674484
"7285","ENSRNOT00000031384","Aldh5a1-201",6.73357336518655,6.73931501329407,4.80143837175583,4.94854741044789,4.64447041901777
"7286","ENSRNOT00000031385","Ccdc125-201",3.36241418372392,3.62106607041953,4.19785361936581,4.37351578734578,4.23556375048938
"7287","ENSRNOT00000031389","Ankrd11-201",6.48025221907004,6.23871881493266,7.19254895260352,7.28626580530013,6.65520332968857
"7288","ENSRNOT00000031394","AC098459.1-201",0.399640779335322,-0.266093172247925,2.24906894032703,-0.684066987831926,-1.14845064862079
"7289","ENSRNOT00000031401","Ube2v2-201",3.80700386637499,4.20938006402552,5.18114892320402,5.0909839160346,5.55030529955478
"7290","ENSRNOT00000031458","Trpt1-201",1.58273353402773,0.781249784510991,2.26074600636372,1.97120535072537,2.17951631486438
"7291","ENSRNOT00000031462","Rdh13-201",2.38428375957839,2.9239356905112,3.86920032151515,3.76887760581093,3.69932641564988
"7292","ENSRNOT00000031463","Dcaf17-201",2.26054200364622,2.54374773097414,3.37484093199951,3.71067648575622,3.25982981440521
"7293","ENSRNOT00000031464","Cmss1-201",1.09159622230026,0.937501569360156,2.68884969126387,2.32420442834175,2.80315158693565
"7294","ENSRNOT00000031481","LOC100125368-201",0.197448223941535,1.77971510295481,2.28677100130653,1.23696412842538,1.77216756629684
"7295","ENSRNOT00000031492","Arhgap42-201",5.33662836799462,5.07899758082625,5.46429351440132,5.41739280241021,5.29068464256643
"7296","ENSRNOT00000031498","Dcakd-201",3.38629441362687,3.17434197408694,5.62225017212389,5.07834281146636,5.40017753245726
